"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"153423";"https://dadosabertos.camara.leg.br/api/v2/deputados/153423"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"154178";"https://dadosabertos.camara.leg.br/api/v2/deputados/154178"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"156190";"https://dadosabertos.camara.leg.br/api/v2/deputados/156190"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"157130";"https://dadosabertos.camara.leg.br/api/v2/deputados/157130"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160161";"https://dadosabertos.camara.leg.br/api/v2/deputados/160161"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160510";"https://dadosabertos.camara.leg.br/api/v2/deputados/160510"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160512";"https://dadosabertos.camara.leg.br/api/v2/deputados/160512"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160517";"https://dadosabertos.camara.leg.br/api/v2/deputados/160517"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160527";"https://dadosabertos.camara.leg.br/api/v2/deputados/160527"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160531";"https://dadosabertos.camara.leg.br/api/v2/deputados/160531"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160535";"https://dadosabertos.camara.leg.br/api/v2/deputados/160535"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160538";"https://dadosabertos.camara.leg.br/api/v2/deputados/160538"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160541";"https://dadosabertos.camara.leg.br/api/v2/deputados/160541"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160545";"https://dadosabertos.camara.leg.br/api/v2/deputados/160545"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160548";"https://dadosabertos.camara.leg.br/api/v2/deputados/160548"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160552";"https://dadosabertos.camara.leg.br/api/v2/deputados/160552"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160553";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160556";"https://dadosabertos.camara.leg.br/api/v2/deputados/160556"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160558";"https://dadosabertos.camara.leg.br/api/v2/deputados/160558"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160559";"https://dadosabertos.camara.leg.br/api/v2/deputados/160559"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160569";"https://dadosabertos.camara.leg.br/api/v2/deputados/160569"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575"
